,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,account_id
945,MASTER,UDjVRGbgjy982HkS8-RPIwyhuRW7i8g_EbVBW4MEySe7FQ,rewqdsa,188,1024,1018,False,False,False,True,r7WKMtNA7uTfmzc-Tu9kBSJIsWMhkxIJ3PBoGeQhEqPS
946,MASTER,aT8YJJQFCcGkVcTyfSPnAdMRhpQqWm9RJITV548BxkyrnYs,feviknight,59,430,436,False,False,False,False,oUxQhDQmE2g23VPDhEsQzhPDysibsF9rfUu1ik9vhfUX4nc
947,MASTER,nc3bn1ph1S22aLErNwMgsg_B2yHG5uAJSvHIdiT8WXPnVA,Pooth,11,152,137,False,False,False,False,CWlG3Oyf-appiX9ma4LUf3XEthg035gn8XDlwWYdqIWR
948,MASTER,aXyRHvNGKm2drrlNpev7kBaeL1K9XFhu7HQCnABwgTojOyU,Jugking chloe,100,1173,1185,True,False,False,False,hCjUfkT6nXT1qi7Ol1aoW_oYzQihFVC8ie0GMF_3sPPKNYehcF6-YqTR
949,MASTER,ZI6LlNlp8ClK01pN69fiadU3UE42UUv87L18ioCPEg1AoL0X,MewMewMewMew,7,258,199,False,False,True,False,pTlKbnZJq1ike7GQZFsv82KEvNXQN4__JK_HELLkpCP6KTwPBwHlMcti
950,MASTER,jiuh7aBkSQf4tIr1lZzUc25pWiIGS9jNnvmOcpJwLCTsbS0,ulRD1,137,698,621,False,False,False,False,j2Zb0orCO8tPhYOuK-TbwKTCD0RR2jCEq5f9iz5S2uVRiSQoXS80K9fI
951,MASTER,MWLujhpp7n_g_l4hd8783REzy-4frt_LAPtkMmN_65nEFk0,muchen526,161,382,347,False,False,False,True,UXU-pRCOg4-3xvPbW1f0jagoZpXRWorxF84uiwoVsHfPk_MrGVhr16O0
952,MASTER,ZjrxX36kEUwWXvblc3P-9Kt0rtO-C11y0HCjChRoHBxT78M,아니 R 99,15,150,129,False,False,True,False,3wk_DAtUPSxfzt_ojNWyDKXrtGjI4_xD0icXXMDJcaLimhuLU8d3aHuf
953,MASTER,2Ww07zU4YLZYidiTeHGYe7fu0jW-pN6w36dMYwRjztzSXQ,북고 졸업인,159,332,308,False,False,False,False,-I9FeeH8FAjsJXuVdbT7dR3asMKKmqxdW1ceqraU2e4y
954,MASTER,lNrCqOjb7eTFuR9ihMouZhO_p3GUwPgLc35nBZxqxXQ1020,IHaTS,0,495,433,False,False,False,False,Ts-L1y3XzjiBTJDsnnBIAg7LTAud-wHJeOOeS9otUTeMUxtCDnXM-WhP
955,MASTER,lxfvMY3wLMQdwoLc8CLng7NUTu-COkMtRhrdGkOtN1O4r4A,류세리,0,98,60,False,False,True,True,NcHjHJjLBYN-lwHJL5NmIrIX71_Vv_CWDXyRZxbpGHRf
956,MASTER,6_jUaaRUFBkAn39x1pD2agN_q8wtrODeLSLldWplTu5VqtY,nlpp,0,547,512,False,False,True,False,bfBC6l3yTwWs1nsE_7Igk-WTNzXz8_QAv8LUCft9HllVn-8
957,MASTER,MyLVC6JjTB-bP195lslbBPWWD8T-61fQY91jI57BzyREbNE,불꽃남자2인하,49,334,322,False,False,False,False,AW0lyG48-8GgG45aSqdfvqCM8uGkoRD9WkWj2Q1NgAtQ
958,MASTER,mFFpOBkxtEGtKiJW_x-N3xfk32ZY5f8Iu-zWaPeeHOFCUMo,중 재,150,606,573,False,False,True,True,4Wyr2KI680qT6mH1JcZO0OErtPp704eHY2W25oTKbCd0GJk
959,MASTER,yTZ7zsARM6YRU8NR4Khtbvb3fuIxj5TxB9CE84wtL-eJtrP-,응 나 오너,253,193,150,False,False,True,False,LHVp2UHYqk_pbRzera-S6KTYYy3VWE7l6ASK899v00qXtST9K6w1AdlC
960,MASTER,bdrm2ZJ9VQvEIybP0u17GPvNh0zSPPQHcBOUq8YaonHuuA,DWG 암Canyon,187,584,555,True,False,False,False,OzWdRETUj8lHCC4-E03-Oehs1uc0tHCA1HkMrACpPIc
961,MASTER,SwQQGf5PJ4PLJ3HZoCQeHZP9jeSAwdnhElbm6PQNBkTod8w,조 C,204,117,88,False,False,False,False,qh7YZJM9W5rmUq0GZTw2eqY11dPoqJBzgFqa32_MeFi6
962,MASTER,_akIf0xl0AU3mCFvTekY0bksmT_5j9cRrteSB3omKTPkkypA,qiu dong,0,108,55,False,False,True,False,76gbp27IURqwyYczGWGkboflph-VZNf3h9BT14kCJrGVZnV5du0klq_V
963,MASTER,7RdejdpqwqXUuqpgyAsnUn2rLNE8EwEgmt3r3PIG-wtpFsw,dan sa fake2,0,910,915,False,False,False,False,EQeBCsgdhk3LtWrjdcy15Cq33-mGWU9RRzmFAlKpeAiYRn4
964,MASTER,dlZcQD8PStEtKv6QXcZpr9ZlTprK0-dX0U1oQ9mVHrkkmtU,나를 비추고,0,233,221,False,False,True,False,aryoMKlx_A0koKKJZEqpQIFDMcG1xVDAZsms0UfpTUpaiTw
965,MASTER,pEHNujWmrNek_Z6rryBkwEvosrJFTGgE9RCuyxoWCaYfaV4,63년생양옥경,88,147,101,False,False,False,False,-cQDG-zbuB81XKvRE9KYl2TuO4Ac7OhkPZRh-QMYbl5mA8I
966,MASTER,qbZ7gy88DDgdsckvTLp6LDH_tjI5WXSHKU8_QVbLvNDUuIE,그저 희망,107,226,181,False,False,False,False,4xIj9mRfsaTENgnKEi5l1eDJOK-pw-nBPNDubKSGr_FguUk
967,MASTER,WpCh83avrzMa19soLQYgbyKiq8ydVHX47chAFSxFP_J9bsM,광주 삐뽀,14,795,771,False,False,False,False,cNz9VI6DYaxPRyWbAB2U0IFmBQ_4Zauq8N5H3W-TUS4UypI
968,MASTER,q60sq86U6cNN0WMu67bGzsEzYLtv0JnRHDk3_D1743dHIAk,THE WIND RISES c,239,565,486,False,False,True,False,8VcLFu1kCeFdSZL4eWGRLifxcM0bArR84fwkiHc9LYczLycK2tONkz1Q
969,MASTER,XJMQV4thokqqjxtX_VqZh0gtwCAMZQbPCIEP3R_etS_e0cg,상군이달린다,234,372,292,False,False,False,False,vWrmuADgCoGIFMNu7cAp2i4YE6MzpgZRNBBXKIfp_Wi8p7uqE8n2_xRV
970,MASTER,VJiwKIStsihrGknnqLNWFKPRPsD9eWe4EPgnxFxdOEwUanw,Vitality ZywOo,10,238,236,False,False,True,False,3JOZ3q95a0ZVf8HP8KtVulqsGq97lVyaPAI7kuLny3egxdPLiZz0XBxD
971,MASTER,zTFgFIxarOevPMs0jdpMlxF7XUytTPlY8L4Nz51-TfQ7jQ,aloneinkorea,0,50,30,False,False,True,False,40yZWgp_FSIlCsWzgvNEhgEUa50_ocJWyK-iFnr4DFdE
972,MASTER,MJqSmBNQyQ1znbSjgqaxYsFDlrVhbZ3SC_BswE3T0CHZLcY,사람이름이오대식,199,93,72,False,False,False,False,SrHJWZiDiQc6RFtZGIT1UdCbpNuNYHIO6umEUtgriqpEtrx-Uj4KPykU
973,MASTER,urJLxkZivkbIPPf13_0FXFdzsExquSBdZl7By8ptv1y3F1U,RNG1806633767,378,1469,1375,False,False,True,False,26Lj0euUzjkiuPg3ee3OVr2jDkxe2b4Gs_lSZVstXhnh2Z4FCc3ImxCc
974,MASTER,yeaMa3BSQo8FeYEthwiiWBxW4DpMuAsg_KMNEHJcy-hsSZ4,qweasdqweasdqw,293,152,67,False,False,False,False,rCdPv6TRwO4dMpbop_pelmAait8oElhWP0LFAfwGIrdi-6M
975,MASTER,oddxzMYFbMHctiEwxb1_bcEy8cNvmrpxw2R-XQ7qD0bU0x0,Homura,0,116,100,False,False,True,False,5CejQXPcrOBJ-E2XuRLH75C3CRF_c5moERox6dC-wQjoPGM
976,MASTER,GoROiufAzzJLlKVDW4yBy2qDw1-s1N5vnNk9earuH25aQsc,생각 후 행동,171,517,483,True,False,False,False,_oeggWHlUjUpEq8ycn3bMfX7VLK63gPWUUIPDNPhJx11ilj84CzflBQ-
977,MASTER,QbTzKCIu0uCbYKBVqzMLN5C02p7psJLdGEpnbZHRKwvmHQ,한판하고접기,160,275,212,True,False,False,False,qC3i7EcizE8JYwmeJH0w2Qv1t8khbZRR6BdWRFKVcoo5
978,MASTER,tDvXwdCnYViIIGmZeXoq_niYY3EzuKAJhOgvTMBgH6bqmQ,A black cat,319,1515,1499,True,False,False,False,bd1D35OkMbx7V59HJDGXVOxmgh1UIHj74B9aczey5H-2
979,MASTER,IQwHVb8ncLoroWNk68vKyqzgWfnzmba6bTE-DUEXSb290vU,XiA ReQuieM,40,127,91,False,False,True,True,DjIfHF_mjtN_P-j2DZk3Ku-JeIkS4jErGT6UrgCbjd4Rg3vmMeoxVY9S
980,MASTER,pS2dowsmg4XSRkwDh6Pm6KQhwkAzgu9jXn-_Ioa0gPJqqPXo,꽃툭티,0,211,123,False,False,True,False,PUNinD9Ukz-khr-O0UMLlp_Sv5oqXlL8kTX9P8CuDl0d1gstXJgeFzr-
981,MASTER,v4V_BU9qvh9x9-htOY2Iq2CME435WCPirEvcLFbQ1Fqupr4,babychh,154,662,604,False,False,False,False,S4x5N60ovanaoWUEO87ebN9apeBuhGjZTPjHe7ilcof7JPwNJgkvLVFC
982,MASTER,ytr6DtD8KnvoTX9FI-QLeUbRWB7it5wJ4Wwq_02n2KLcppc0,혁 좌,323,354,264,False,False,True,False,QKebtElrQrk-cYDrswKNOf-nXScamW8jZjqu41lcn6QPdgLt6bXgranP
983,MASTER,9IQOTUst5FcO1_QPVMrhUWpP16jDBh0uHd0I5zmLJg9xNS8,영이콩,37,274,234,False,False,True,True,SmOJ336Z_gbtd4FC7o4aOLElyegeR4SL-YN37QbciUZk9SN4uXabaJdZ
984,MASTER,xsIDQfasT_lEwdrbL0g5YkTuUwr0oUxWK8xTNqcTtzfKYQ,미 토,130,227,229,False,False,True,False,g-HkW2NWUkYXnWN1mlgcghnNG_I7z4baoMh355KxGps
985,MASTER,qAKVhayZUJxmw3JMozqV2ThWiWmtRykTeb6UZ3XyeGOH_Iw,벙 커,300,236,141,False,False,False,False,Ht8SPyPSxrQDOBHEN0rmkOuCVTsoBMGVFkPqc05dHhHABbg
986,MASTER,0zKBo_1ymZ1Ux7qcIDaZUhsGmVjd1MspBcCPXbBswzh3op8,LeanGreco,0,83,46,False,False,True,False,werZ_Ba88dak_qrDi41DEU9Vj597bg57rDj8H7baXucCXoA
987,MASTER,Ulr1UWg7FVTe5CHI4NdFYKqpRT8ypRAr0Cy_mkfEOy4ErWo,스푼도시락,58,300,270,False,False,False,False,c-XvIeGjDoxyU73vT_2IhLdUv9MbP1XYV6ouqYRuetH6gVw
988,MASTER,wkmI_fLt6nm0edr5ZwDxqM6-odF6uKL8vVb1mQxwUIhMOA,똑 각,10,158,111,False,False,False,False,BH6Ef4PxC7XDx2OWgFQbKYrrq_5emLRlhrrPB9fYxo1D
989,MASTER,5riecxaL7PjckL59_fKbvCJo5uwzBq57CV8kviovAC7IkA,카스가장임,59,438,417,False,False,True,False,eCQrcSKjpvfZbp6Fw3iIutFKKXvl1k4W3HOPndh9YdPW
990,MASTER,2IM43xDxQnSuisVFlOZXqAkLB4s89GXhmGdqXPe0OCGahzc,SADK1NG,268,877,880,False,False,True,False,oQomkYAY6qQFYhEnXZUnPQyeLVY7YVXBSUHscWzAQb3w1AV_XH8Ew7FT
991,MASTER,tp4IEp4jRz2b4HS1LT_9evqF0VMBMo8q1vzP1TKduHpPDNY,낄븅낄신,0,157,132,False,False,True,True,nqxxez5H0hrTIxZ1jTW5mu7v165rMt_AyKZxSFSwFW6gONA
992,MASTER,S_XISHPt8oP3HS0K7nXx02O6dvfnH8wZDM96zsxHzapK8Q,시이이즌,0,224,178,False,False,True,True,s_Q_OePQTrzb-xPPIcksVnQZeqzWb0HmCenoUaigcRGj
993,MASTER,axQXrjg4lbogCbS0eOZCoGt_DkCf0KbAJqmYZ93LtnrRwm0,공감해줘 쓰니야,0,255,150,False,False,True,True,iGrK0OxnHX36YMF8H-yZrFSpq1_35hflCZ6zSO0P4v6U-O8
994,MASTER,PHJLH87aJdXPMcJjbNuqZyDaRGIWMHqkVLtCVNGSsY-VL0w,노영진 사냥개,0,237,168,False,False,True,True,BHIckVK9f0jeEi6-7NvtKj3rvVDqlJOd49miLcRG5_IOsfE
995,MASTER,gCUjkyAWDDYjTqyfl0yzc5Yt5z7AiYHxggJYKFsQvEeND0eQ,can see u,127,748,714,False,False,True,False,b8OrZUpnqDUkAgcDeOOcssM3oMedkaOBcGl7pPF2qEmwbTVrk38kQT1d
996,MASTER,yGt0NjjAmHJUG-SuZmLyN1Y5zFMU7RCtwjN_4kod9NYh5Ts,산이창희,0,483,412,False,False,True,False,kBivcf5dVmXVIoqEDwhPa3sKDF-LJhRAvFY5cXtOgXi8i1c4-3yKXtj7
997,MASTER,2eU2bq6_2XDPPtL2Nnry7sRyXsLkSVOwbe5bdNec0_a8iA,이쁘소,50,196,172,False,False,False,True,CS0NJHNha4dwj31QGmnwPgx5npqYd2Rpt3e32UGh1eVq
998,MASTER,Rdp3hw8Pqj83ZZtVg287GZwaXax6OJOZqM7d1qy-CrIryQ,웨이모,78,1216,1168,False,False,False,False,TRwM0kNzYJ1raGrh7ksC8_oNP0R099Td0mNXBQej9NKa
999,MASTER,TUs34cm2ZmlwTg1o5YpK2kD9sjpo9BtrwtSGKkFattAqGGk,Soda Boy Crack,0,787,777,False,False,False,False,idWQOtLgX02hAPMY4jHbU-tUByOA5d2bsTLD6fs6IrPdKM6r2I8EP2Qi
1000,MASTER,EAMeZGFw-6AbofJPmXnoP1JP-01x38P5ookY1gNM-WwuF_c,윱 이,0,473,427,False,False,True,False,8lyZokY51g-YQG_6oKJrGInzU8lWFZbR0xVVqz_tCi-ZVnM
1001,MASTER,o5sM3IZEnEIm621WOVhbkSLATZtTAmq4nlHdHE2rWWIofkA,준탱이528,341,499,491,False,False,True,False,L3CleJbqxQPGjU2s2K5RmbWBYTBwJ2msjPa8PapBqjnJ9ec
1002,MASTER,BmUrBlwaLzishKVOup9IqcGW_8wCeMTXQAa3ipEVPuDwFQ,NAWHAD,64,685,656,False,False,False,False,K1gBCZZrKsBeQ6uxdDYesR9Zp09-dalG1w-p5DL-lq7a
1003,MASTER,rIUhyh4u3Njy_pzGZETVDJLwMnNN_hZ8bVPkwdwazSAlfkQq,우린남이니까남탓을할수도있다,15,245,179,False,False,True,False,O5WAEGpkT5QCuknYp5hccusZTPcMei8QFfiIu-meq_Zj-yuYFTv-9uHq
1004,MASTER,dvBGvtckonIte0JZDf-EtB995HrxtmebIgPHUDTgiCFLjVk,sup222,272,277,182,False,False,False,False,xjoObFPgy43spE2T1FwwoiY0-n-iYSdgnssDJQB5zApEojc
1005,MASTER,KqWHQsBmBw9DxCFLQRJLU309-GeDwCGr97UtP8vr7krqJrc,close up,0,369,335,False,False,False,False,xXhnd8jE4Ixjeqh9mP5BWosUdnIdjY4gwZNi9cIwp3qO
1006,MASTER,ayEhwwZeKRR6hKSA5bF04_xFwbxMrb8Uwfb_wDVnsJGHRg,나는니달리가밉다,0,196,143,False,False,True,False,M-3KV2v-lDGoVbg0LGr3Ab-0IcWz_I1akXzuHz4DuPk7
1007,MASTER,zkVkE0fmTmEplZ6W0Uk36HcxQ5yedXVOgHCRL1iORxv2MAQ,I want to coach,60,122,102,False,False,True,True,c7LjqR1LJ8ds9ndDloLZJ94xdINj8Xm9oXPd3iv3PI6XcG7aXSEo9z2D
1008,MASTER,c-xJWi4-61AQcSNftJ__zLnSI97SC_FqmuidbsPgiYxKaOY,OMGzhaoren,281,457,425,False,False,False,True,rIKXqD2k3hOOYry9ZWE4tSxTK5dED2TxvlXK2hVCcOucfKIfyGC1a9Qd
1009,MASTER,aBI7VVV7xfepHBTwuPilQVWcyc8xBdIW04Fz57KHtMdwzd8,T OEIK T,33,243,198,False,False,False,False,DwUtZgu8UCvgEOcvm-RmjhFEOIJxkRbmnHbDW8C37sDHQ5c
1010,MASTER,tAO6Y022XDOVpw4s_9x1I1jjHefZ0UDPUmRsSVT4Tqf2Xlk,절호조의 장세민,0,864,865,False,False,False,False,ruG7qUTxaxZM2UQr-Zvbl46slfZwMpJMtDd3vGq1g3JzEcM
1011,MASTER,wujVgWhmDCFeah_jPUgIxjDAcIiLoCPihZ_jbZs0HNd9Bpk,서울대 조민성,0,319,297,False,False,True,False,QBVpieIezH8H6wU6SBoeYld3wqCik6WPpqNy1dYdEJmSkRM
1012,MASTER,CYqSFAHM3pLuk_Ri1uPx2FWZGW03mIuT7bwtHhQ7CH3Iib4,kitanohakubaicho,0,140,95,False,False,True,False,NdoS7pX8EpjmDKxujITiN1Vso67TnyjI1RnxIit3QJ4ech4
1013,MASTER,VCSRV_uiMcNx3UYI9Nvf8hqVoKw5bSOXXM6y-EUGsVw__xs,후픽좀후픽좀후픽,0,842,829,False,False,True,True,DViQxOGPkITBZOh7roQBM_gRBqaBKrsG_ywtdo1Phv6U
1014,MASTER,jcSEQq2DjjQdw60_SqN8rxitPQXAruVVqFW0Q5tzYUw-WJ0,항상 졸립다,20,91,59,False,False,True,False,HApnH1n1nIocm86EhGP9V2528veEMtYeQFOcmgXOw0psfq4
1015,MASTER,tAL4qGRj0PNF8DFr5xs7tQzcK0ltS713J6FsBRUc_63ECUg,yasuo buyao,113,536,519,False,False,True,False,dzqogMc61ZGwTTpxrAmFffYmvsa1NVSik15f9mdssgIi-a5vYzvU3Bby
1016,MASTER,CK9C6dV21Dl33Tp22-s-JgUhXrfxROc3enQeIkKpX5OTcQ,멘탈좋은트라이,66,919,913,False,False,False,False,dfFjMPj7WEJbdWSmIRVx6YiGjdDCDKxL2PeA5xeexHwt
1017,MASTER,dImcSkVDv8kJkTihgSmLJ3Yn1FO8q-io6DyvAMrz2xhm4cw,Noob Sup,28,267,248,False,False,True,False,DPqtxFj2n5bTpJ87OCO6FZJx-8u4mDx8_J6fjSKU5uDHsEU
1018,MASTER,1HyxubfLZFbxtchhjObXae-lc7hMfPNr4Cn_M-BaW3JQYA,검은머리사나이,90,259,259,False,False,True,False,6wQQ3v9gIS2iQKsim1gpuMfsQIV7Za6f4dEMp9EujVKA
1019,MASTER,0UTyrCKrvaMbsngf5-rnCfNpX-MTSjVTPAOxwve27K4e4fk,MadNightMare,2,1025,1040,False,False,True,False,-2eqMPBGzd9kU6Iskkja_oUuTVNZ-68N4iAkufam5F7dRBU
1020,MASTER,81ZXRDk3XEfb2TqcNuAlyjcHSfW-A6Omh6vV6Plj5sx2Q-8,QAQPrada,220,698,623,True,False,False,False,RetUu7Rh1vfoScyFtPdreOOOxV248riecxOtbCt9UDxVSP6Om-Mxz82s
1021,MASTER,YvDqV8ojG_MyY3UlEilYMvqm7fdS-N4ijElBxWf0RYhQ_CY,OuObbu,0,235,202,False,False,False,False,Y3jB475RsVM5sX01uF9w4S99didOdgMWmtUnHJ5OpjzcLnw
1022,MASTER,VK4699cwg3UN8KqL2tsxKvnBzDgsqNUULEQHq5xuPvXJu8U,펭귄수호자 바드,0,278,216,False,False,False,False,8izBxWWLBIJc86rfqVdhcyF1vhLCSc7z2roBg3fzq6USuQB7NWPH21sG
1023,MASTER,M735Hv6Hz5vMI1GEGBPsForUZoOnxhSNa45EjQHH7q8YVP0,이정효,66,179,131,False,False,False,False,FeQW32I093pKdlp-Sw5wmnFvA_tETgYJAbNeselNk9yw5jE
1024,MASTER,jitSzNoslooUoYn9i3iSANgONgp08By5kQ7jhSL4o2Wmkw,명량핫도그대첩,235,391,282,True,False,False,False,6iN7_0L6vf8mgl_ktQMefUQiIT7_KmnU3iHYZWeBox7g
1025,MASTER,RsD78tKK_L8-3ryPrdZqmaCHboblsYSNT5LGWwcENNB8nA,유 머,40,183,85,False,False,False,False,3kYdPL6VUBR2am_keUWoLE4vD9MP_QlO55qJHc2LBtDc
1026,MASTER,QqDAicT3pTK8ZIl12vZV1I5llUIhNs4x7AGh4j5XvqRbGg,Dragon X,47,206,178,False,False,True,False,iCJkNIg9cxgMcUorLftRUrjCu8r50BLN70eUf1Jxd5Q3
1027,MASTER,ixQ3Sqxi21iwBR8cmdMV3-ULd3ZFZIBvb2U57QxGys6Kh4o,유미 넌 내꺼야,14,198,115,False,False,False,False,YLrMrRnrII4jwyhW7yK2uK9nAjuUpN7O_Uy7wvVRZa0ey9hXcdkXIwz7
1028,MASTER,UFXiGCKHNyaKTwEzZ8a7pomnI3H8PDRa6e6FpeDGbfUg3NQ,누누슴,73,305,278,False,False,False,False,mWIWt4cW2SiDS5eW2AG9Xfxn5XzrUS96nDENnzbkGbNnYjZdZ2JzGDqf
1029,MASTER,89QhulI6xYk_x64HfuiLusPkzFY4o6c1B9rUGePkitRfrVU,l need doctor,213,358,274,False,False,False,False,6ctw7JD_z7fngA8iaigqmRfgURPxo00A4LnYm7rVRGXH
1030,MASTER,kJQ88s9FWiEJRtVutBhH0RDlStOQSR1h4y1lU3YQim_hGWMt,롤쌤 문의,0,80,13,False,False,True,True,YCE9UrcjJiytyeOsji2fqZLzrOsOPbK99BqXIGMdGCWtAbc9nbTZeaZ3
1031,MASTER,ACYeOGjn3z_cTgNZrlnNc-VmbNEADYyOlXJLXwh13JHxc6c,Pikachu,33,141,83,False,False,True,True,TYhi1feGn02K_x5wDcCD2kaX8Cw2YH4SVAuEgeBeMlMFo1c
1032,MASTER,6cakMSiNqbfYUnWfIwspeq7wXmzrHhLlHa99w6XZJqG2O9o,jade1,99,237,218,True,False,False,False,jQI4mjTY5V5QjGGZe8JSco2hK9a86sfoeYIH8FDjakX-QmKm14Of3e2q
1033,MASTER,v7rQfdSXMNaB1C_hpssEGzE82pooPhTwEfoa1GMpPjjbSA,권이준,0,340,324,False,False,True,False,9h-mNibz1Jv8eZ9V2PElD6KSWv2iOn1es0SO5oa1J-VO
1034,MASTER,gScqFocHD_V-8JGEztDRAktzBkKr6BejlkPnRcPgBrkN3pA,어매미징,12,256,164,False,False,True,False,TR9NBhMZF0nDmhGg74JhCnfdRAk_Bcav92xoV5BKvZHs76s
1035,MASTER,gzBHxGSrOTkRZ2tDOvVd8NNlxl6IUvmQGGU-YJ2L1nTW8zo,리숌마,21,365,334,False,False,False,False,NDyYjz3Nb9rTbfvc-QngqK9NQzUtK3pD537Ev_6hSPYOfHU
1036,MASTER,9NIprBoXr0jfUhpJfYr2pGbhmRso2kB3mgNLj2-1nh-k12o,오픈하지말고하자,50,309,250,False,False,False,False,t0N9WX4xOmWDtZaipaZVg_AEB0--PRFZthHi_u6nX4t7w4c
1037,MASTER,z9FjBGq_DE224LV-qifgcRml5zQ18J0aRdWlCmWQrpScPus,서누에몽,0,99,87,False,False,True,False,aO2cxo8FnHFasfZvAgroAxQggE2VEdRQq6acg8vpFyzIhwU
1038,MASTER,47f0lYIZTJCcTQw4tP5MLPMdj0LlmGOTy_ZhrlZK8ET4ZA,ActScene,60,173,151,False,False,False,False,LE_pHi-gpAw02YOn6YUOd1kqRFe44Elq0vpaPyFdmw5m
1039,MASTER,7U0XaqXI_ry3xAdp3_cDw7LfcO5YEo6ixMqO4i8ECKZJYiw,fa gao shao ,97,532,525,True,False,False,False,k8lCbYxvyrzaIdJBrMlpy82_aCFGOWc_LzfIGMy4k8JzmSXNoG0Rnb45
1040,MASTER,AEEr_3GrLGC_rofuqc9fV-BsVlf_zw38nTHLIWXRRxPZcOU,HAHAHAHAHAXD,0,591,575,False,False,True,False,6u9t3vhmzP4Xf0gIGcyHQgOBJaiBnjpBHRIu6wqLKDGzjF9Hh1hJbiBG
1041,MASTER,SGmz7-nWA_Y1Y8gcz5HEfOnDxwlSH-DRNmEABmjOfMgw3ic,네 키,14,179,166,False,False,True,False,WrzT7FqEKboWHgMvytGG5WpUoLv53KvTh_lk2HU-lXVx
1042,MASTER,JxIX2GQr__Inq_m50qTa7sDAvi3CbfxnjYWOccy_dtUaXnk,FearIess,0,193,177,False,False,True,True,z4Z-O7l7c-KRiYGxhhYsQ0gSP_QcHJIjXBMR246CSQmjBV8
1043,MASTER,mrI24nVpPpfXqJEeQXHfliAEzA3b84KKz8191nnsNUch_V0r,장락동홍희통닭뻥튀기도둑양승민,11,401,312,False,False,False,False,BX7INwGnVg70qiQqc_c9h3I36_Nwz-l4XjAk-rESd5UcCUhEEAhuXyyk
1044,MASTER,PLUtVauyBA91nXvtZMDUjBTXCzjvKkkfIoIf47w29PMK9TQ,루비 하트,0,116,63,False,False,True,True,o9YMaW9iTF2S67OytnhAcxr6GFY-Jb77LF6PJ5ExTFkpyhaJ5TaAzxL_
1045,MASTER,IgdA0AJ9Rgeftpy6LsKDEnAGh4IH364XBCwXmHCy1ddbMoQ,Wait,42,403,333,False,False,True,False,_9CYCGLrro3uyExHhe1DYAH2sp03NRovEtHHmAmyt6_NTOJGaMolj0GH
1046,MASTER,XZQ6WiFV3VRrSSzIpsuYLjoG-35Hq7oi7s2pDArjtVH50dk,에센셜,15,491,474,False,False,False,False,Mf9bdG6j7FsVaah9b2DGiqP_rlLWABtjckO3YFLxWV4rZxU
1047,MASTER,6pXBpboonAbXRBr2_0i7ixLCfJ7QsGPRxhOovZYGuyoNag,QianaKing,89,383,391,False,False,False,False,k58tGB810gVQBpwsNI8Hw5Gh0zO6hsj3Khj_TSPmbPDp
1048,MASTER,rv4z6MVanPxcrg8jF8-m1QaMRNsHlT2x9HZnyIqkVLFl2FI,LunaLina fan,85,230,207,False,False,False,False,cs_rLjVhi1Ud91bb4pssOgF-vqmgXWI05bzt88ouTM_jI98
1049,MASTER,wWmg6lqh79128X1vgAkZPtrLsDsC6l45XTO0pXM4X9xSEg,E G4NG,188,1033,993,False,False,False,True,JzCLwI1yts7dg0jT5-zTg96JfPPJbuRYTvApupoj99qS
1050,MASTER,o_s93xpjVTOy9HxhN9xERkE-XhMwck5VQvIB43mO_ipzsxU,OZ MaHa,257,267,230,False,False,False,False,i3hKodC__OnE99uqCiqs3ZC_VB14Bn92_ie0tcPapdaW4rM
1051,MASTER,7QIBGX9-fVIte-_6C-BvmNGMd41E9BUGuZjfyW7D3lIvT94,실패는성공의어메,0,382,337,False,False,False,False,nKkcHxokNyo3mNfut6ze05saN983jnIXhrFZb5y_pnt9mXw
1052,MASTER,v82c9jm4Rf4rXaxyevaVNidXlR5GaCR-909Kj1t12akk0EI,림강나 ,15,203,178,False,False,False,False,xLoyLEHVnhSbDHOGJN4UaW6T4Ly7j9DvPMEjciooNRCbkkA
1053,MASTER,Rs3qVA86FjtDrW74elw6TzqMGJUHv0bS5iVTA698o0DcH4-XEZnMe0-W6A,Happy New Season,143,233,127,False,False,True,False,eSRaa-I5L3FW2dWj0dcAJELSxCkwRUVxMFKGowR8cpr2xWDnTa6tv-x1
1054,MASTER,Cxtk93DPZ5P5HhtQHZvxkfqYbjF53MNqW5pNxs98y-oWNQ,십센찌서포터,48,556,552,False,False,True,True,OUlIYhuACSQtj7iBhwh56JqDO61QRLMzUtTNVB4W69L0
1055,MASTER,FQNZq0cDVE-Vms5Av8gP3lcaJa7_vMpB0dVM1yfjDpCZkk0,JaxCalibur,0,1118,1056,False,False,True,False,7cL_unJZUjyFRnObb1ByMNgxfCkCzpkZTbgt_ae6jMpleKCpzdTAJgMl
1056,MASTER,i4n15KrDMW0w6QW4xjL_A_-Aq0LHFD9DtrqFsSU0T0lfw9Q,Kon9,307,563,490,False,False,True,False,13DRuNK-IgHflml0jmFZrXgtwdBeCI6tryhIH2tNdii-Qwcyk91DTIJE
1057,MASTER,PMe72osuCzEipQ8Q6Du7leKxtQ9gpN6YqbCEfAdg5SDZJtk,시 당,0,150,91,False,False,False,False,MccSy_LeJlIR8rklC7Tz3hA5FT_9HxfRmoqLAWLQ7uUnjj5mM84tzkcV
