,gameId,teamId,champ_WR_dif,user_champ_WR,top_tier,jug_tier,mid_tier,carry_tier,support_tier,c_top_tier,c_jug_tier,c_mid_tier,c_carry_tier,c_support_tier,slayer,tank,fighter,mage,marksman,controller,c_slayer,c_tank,c_fighter,c_mage,c_marksman,c_controller,match_cnt,win
0,4754618426,100,0.012200000000000011,51.8,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,68.6,True
0,4754680405,100,0.01766000000000001,46.6,2.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,104.2,False
0,4754692799,100,-0.014940000000000042,46.6,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,67.8,False
0,4754694336,100,0.010620000000000029,62.2,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,7.4,True
0,4754745160,200,0.008060000000000001,58.4,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,186.4,True
0,4754807582,200,0.017759999999999998,53.4,3.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,15.4,False
0,4754840230,100,0.01033999999999996,64.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,7.8,True
0,4754850095,100,-0.02003999999999998,48.6,2.0,3.0,6.0,5.0,4.0,5.0,6.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,29.8,False
0,4754896431,200,-0.00030000000000001136,54.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,166.4,False
0,4754923989,100,-0.007340000000000013,45.8,4.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,18.4,False
0,4754932164,200,-0.007160000000000011,52.8,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,110.6,False
0,4754936915,200,0.009579999999999988,60.4,3.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,60.4,False
0,4754938525,200,-0.0047999999999999935,58.8,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,216.4,False
0,4754993894,100,0.0041999999999999815,70.8,2.0,3.0,3.0,3.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,True
0,4755038664,100,-0.008239999999999992,59.6,1.0,3.0,6.0,2.0,5.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,292.6,False
0,4755112876,200,0.0013199999999999878,51.0,3.0,2.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,358.6,True
0,4755148374,100,0.012139999999999995,54.8,3.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,60.8,True
0,4755192880,100,-0.007640000000000013,57.8,4.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,62.2,True
0,4755226003,200,-0.010579999999999978,59.6,2.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,127.2,True
0,4755272013,200,-0.00766,52.4,2.0,3.0,6.0,3.0,1.0,4.0,3.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,84.8,False
0,4755291087,100,-0.00683999999999999,65.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,6.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,82.8,True
0,4755303177,100,-0.001299999999999979,64.0,3.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,182.2,True
0,4755425024,200,0.0005599999999999827,61.6,2.0,4.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,120.6,False
0,4755465508,200,-0.002379999999999971,50.8,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,54.6,False
0,4755494298,100,-0.04063999999999999,49.2,3.0,3.0,3.0,2.0,5.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,18.8,True
0,4755533201,200,0.004600000000000004,35.6,3.0,3.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,6.4,False
0,4755544966,200,0.015900000000000004,42.2,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,10.4,False
0,4755550183,100,0.0008999999999999786,52.6,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,33.0,True
0,4755553284,200,0.025500000000000012,48.2,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,14.8,True
0,4755554655,100,-0.004480000000000017,54.8,1.0,2.0,4.0,2.0,1.0,2.0,6.0,2.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,69.0,True
0,4755554745,200,-0.01814,54.2,4.0,2.0,6.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,92.8,False
0,4755557833,200,0.011220000000000008,56.4,2.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,62.6,True
0,4755561786,200,0.010439999999999982,45.4,2.0,4.0,6.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,17.4,False
0,4755576857,200,0.008020000000000005,52.4,3.0,3.0,3.0,5.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,227.8,False
0,4755611164,100,-0.009339999999999982,53.8,2.0,3.0,2.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,103.0,True
0,4755644870,100,0.01961999999999997,56.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,41.0,True
0,4755651418,200,-0.01714,50.2,4.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,82.2,False
0,4755722173,100,0.004799999999999982,58.6,6.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,22.6,True
0,4755985892,100,0.0026999999999999915,61.4,6.0,4.0,2.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,62.8,False
0,4756126727,200,0.014639999999999986,56.6,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,40.8,True
0,4756150294,200,0.023660000000000014,58.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,147.2,False
0,4756167555,200,-0.022299999999999997,66.2,4.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,7.4,True
0,4756197727,100,-0.005979999999999985,50.4,2.0,3.0,4.0,6.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,85.4,False
0,4756206553,200,0.0007200000000000095,50.6,5.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,24.6,False
0,4756221817,100,0.022920000000000006,59.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,18.8,True
0,4756234435,200,0.026880000000000005,51.8,3.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,86.2,True
0,4756264695,100,-0.01921999999999998,57.6,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,280.2,False
0,4756273089,200,-0.017099999999999983,58.0,6.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,168.2,True
0,4756300927,200,0.004480000000000028,61.4,6.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,60.6,True
0,4756310717,200,-0.01130000000000001,50.4,4.0,3.0,3.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,151.0,True
0,4756350903,200,0.019319999999999983,33.4,2.0,3.0,1.0,2.0,2.0,6.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,25.0,False
0,4756367689,200,0.013600000000000011,55.8,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,38.4,True
0,4756369450,200,0.002379999999999971,66.0,2.0,1.0,3.0,2.0,5.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,True
0,4756390822,200,-0.023639999999999984,62.6,2.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,62.6,True
0,4756409574,200,5.9999999999993395e-05,69.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,173.0,True
0,4756415100,100,0.02839999999999999,59.8,2.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,236.2,False
0,4756455460,100,0.004739999999999989,61.8,1.0,3.0,3.0,3.0,3.0,6.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,53.4,False
0,4756490342,200,0.006759999999999988,47.6,1.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,71.0,False
0,4756499476,200,0.027239999999999997,48.6,1.0,3.0,2.0,2.0,5.0,6.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,219.8,False
0,4756507208,200,0.0030199999999999893,57.2,3.0,2.0,2.0,2.0,5.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,39.6,False
0,4756509453,200,0.0023199999999999666,34.6,2.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.8,False
0,4756521081,100,0.012619999999999998,56.4,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,180.0,True
0,4756550243,100,0.0019199999999999883,56.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,169.2,True
0,4756578374,200,0.012539999999999996,58.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,122.2,False
0,4756613428,200,-0.0005400000000000072,53.4,2.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,27.2,False
0,4756630354,200,-0.00743999999999998,48.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,31.6,True
0,4756631187,200,-0.0034799999999999944,49.2,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,88.4,False
0,4756643911,100,-0.01791999999999997,57.6,4.0,3.0,2.0,2.0,4.0,6.0,4.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,158.0,False
0,4756646815,100,-0.030440000000000012,50.6,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,30.0,False
0,4756648314,200,0.03123999999999998,55.4,1.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,353.0,True
0,4756665057,200,-0.016600000000000014,70.0,6.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,129.6,True
0,4756773009,200,0.005579999999999985,64.8,1.0,5.0,3.0,1.0,5.0,5.0,2.0,6.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,18.6,True
0,4756780238,100,-0.0018800000000000372,51.8,1.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,59.8,False
0,4756783735,200,-0.0011399999999999854,50.2,4.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,153.8,True
0,4756814865,100,0.015339999999999975,56.8,2.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,14.2,True
0,4756830755,200,0.002939999999999976,54.8,4.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,238.0,True
0,4756833487,200,-0.007439999999999991,32.8,2.0,2.0,2.0,2.0,5.0,4.0,3.0,6.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,8.6,False
0,4756861366,100,0.014960000000000006,57.2,4.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,24.2,False
0,4756879516,100,0.002419999999999989,57.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,247.2,True
0,4757015101,200,-0.008440000000000026,51.8,2.0,6.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,135.0,True
0,4757027159,200,0.025559999999999992,34.6,2.0,2.0,2.0,4.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,40.6,False
0,4757034213,200,0.013180000000000002,54.8,6.0,3.0,2.0,6.0,6.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,14.8,True
0,4757094976,100,-0.026199999999999956,54.2,4.0,5.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,155.2,True
0,4757112358,100,-0.020640000000000013,44.2,2.0,6.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,87.6,False
0,4757226515,200,0.007639999999999991,54.2,2.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,181.8,False
0,4757237384,100,0.02973999999999999,57.2,1.0,1.0,2.0,1.0,5.0,2.0,3.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,205.4,True
0,4757249807,200,0.018459999999999987,52.0,3.0,2.0,6.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.8,False
0,4757551664,100,0.010739999999999982,63.8,4.0,3.0,1.0,6.0,1.0,5.0,2.0,2.0,2.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,20.6,True
0,4757577340,100,-0.02026000000000001,57.6,2.0,3.0,4.0,2.0,1.0,1.0,3.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,23.8,False
0,4757684513,200,0.025900000000000013,56.8,4.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,57.6,True
0,4757709567,100,-0.008400000000000019,52.6,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,18.8,True
0,4757787899,100,0.002100000000000035,52.0,6.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,109.4,False
0,4757804499,200,-0.0017400000000000414,39.6,4.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,65.0,True
0,4757808171,100,0.004199999999999959,64.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,55.6,True
0,4757812719,200,0.01541999999999999,59.8,6.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.6,True
0,4757837203,200,0.019939999999999992,50.6,3.0,3.0,1.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,23.8,True
0,4757844978,100,0.02148,53.0,3.0,3.0,4.0,2.0,3.0,6.0,2.0,4.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,38.8,True
0,4757867239,200,-0.0027000000000000023,68.4,2.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,14.8,True
0,4757867776,200,0.004320000000000002,62.2,1.0,3.0,3.0,2.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,127.4,True
0,4757901728,200,0.022399999999999986,62.4,2.0,2.0,6.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,24.2,True
0,4757904528,100,-0.0007600000000000162,48.2,2.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,16.4,False
0,4757926349,200,-0.00418000000000005,58.6,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,19.2,True
0,4757935750,200,-0.006119999999999992,70.6,3.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,2.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.4,True
0,4757936295,100,0.007479999999999998,52.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,65.6,False
0,4757938513,100,-0.0009399999999999964,50.0,2.0,5.0,3.0,2.0,1.0,5.0,3.0,5.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,74.4,True
0,4757962287,200,-0.008759999999999967,66.4,3.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,93.2,True
0,4757967398,200,0.001079999999999981,55.8,1.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,157.2,False
0,4757968231,200,0.012619999999999975,55.2,3.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,18.8,False
0,4757997126,100,-0.023299999999999998,55.0,2.0,6.0,6.0,2.0,4.0,3.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,53.6,False
0,4758032715,200,0.028139999999999988,42.4,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,24.8,False
0,4758074266,100,-0.005079999999999985,55.2,2.0,2.0,2.0,3.0,1.0,5.0,1.0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,264.6,True
0,4758126722,100,0.0036000000000000034,56.0,1.0,3.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,11.0,True
0,4758137242,100,-0.013300000000000001,58.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,172.8,False
0,4758170013,200,0.0038599999999999746,52.2,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,93.8,False
0,4758214124,100,0.007659999999999989,53.0,2.0,1.0,5.0,1.0,1.0,4.0,3.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,36.4,True
0,4758214780,100,0.0006800000000000029,57.2,2.0,4.0,3.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,141.4,True
0,4758234830,200,-0.014679999999999993,44.6,5.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,306.8,False
0,4758327303,200,0.0035599999999999963,57.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,165.2,True
